서울특별시,,,,
서울특별시,성동구,포이동,1988-04-23,
서울특별시,성동구,개포동,1988-04-23,
서울특별시,성동구,도곡동,1988-04-23,
서울특별시,성동구,논현동,1988-04-23,
서울특별시,성동구,신사동,1988-04-23,
서울특별시,성동구,학동,1988-04-23,
서울특별시,성동구,압구정동,1988-04-23,
서울특별시,성동구,청담동,1988-04-23,
서울특별시,성동구,삼성동,1988-04-23,
서울특별시,성동구,대치동,1988-04-23,
서울특별시,성동구,염곡동,1988-04-23,
서울특별시,성동구,내곡동,1988-04-23,
서울특별시,성동구,신원동,1988-04-23,
서울특별시,성동구,반포동,1988-04-23,
서울특별시,성동구,잠원동,1988-04-23,
서울특별시,성동구,서초동,1988-04-23,
서울특별시,성동구,양재동,1988-04-23,
서울특별시,성동구,우면동,1988-04-23,
서울특별시,성동구,원지동,1988-04-23,
서울특별시,성동구,황학동,1988-04-23,
서울특별시,성동구,무학동,1988-04-23,
서울특별시,성동구,흥인동,1988-04-23,
서울특별시,성동구,신당동,1988-04-23,
서울특별시,성동구,용두동,1988-04-23,
서울특별시,성동구,답십리동,1988-04-23,
서울특별시,성동구,면목동,1988-04-23,
서울특별시,성동구,금호동,1988-04-23,
서울특별시,성동구,명일동,1988-04-23,
서울특별시,성동구,하일동,1988-04-23,
서울특별시,성동구,고덕동,1988-04-23,
서울특별시,성동구,상왕십리동,,
서울특별시,성동구,하왕십리동,,
서울특별시,성동구,홍익동,,
서울특별시,성동구,도선동,,
서울특별시,성동구,마장동,,
서울특별시,성동구,사근동,,
서울특별시,성동구,행당동,,
서울특별시,성동구,응봉동,,
서울특별시,성동구,금호동1가,,
서울특별시,성동구,금호동2가,,
서울특별시,성동구,금호동3가,,
서울특별시,성동구,금호동4가,,
서울특별시,성동구,옥수동,,
서울특별시,성동구,성수동1가,,
서울특별시,성동구,성수동2가,,
서울특별시,성동구,화양동,1995-03-01,11040194
서울특별시,성동구,모진동,1995-03-01,11040195
서울특별시,성동구,송정동,,
서울특별시,성동구,군자동,1995-03-01,11040197
서울특별시,성동구,중곡동,1995-03-01,11040198
서울특별시,성동구,능동,1995-03-01,11040199
서울특별시,성동구,용답동,,
서울특별시,성동구,광장동,1995-03-01,11040201
서울특별시,성동구,구의동,1995-03-01,11040202
서울특별시,성동구,자양동,1995-03-01,11040203
서울특별시,성동구,왕십리1동,1988-04-23,
서울특별시,성동구,왕십리2동,1988-04-23,
서울특별시,성동구,행당1동,1988-04-23,
서울특별시,성동구,행당2동,1988-04-23,
서울특별시,성동구,중곡1동,1988-04-23,
서울특별시,성동구,중곡2동,1988-04-23,
서울특별시,성동구,중곡3동,1988-04-23,
서울특별시,성동구,중곡4동,1988-04-23,
서울특별시,성동구,옥수1동,1988-05-01,
서울특별시,성동구,옥수2동,1988-05-01,
서울특별시,성동구,성수1가1동,1988-04-23,
서울특별시,성동구,성수1가2동,1988-04-23,
서울특별시,성동구,성수2가1동,1988-04-23,
서울특별시,성동구,성수2가2동,1988-04-23,
서울특별시,성동구,성수2가3동,1988-04-23,
서울특별시,성동구,성수2가4동,1988-04-23,
서울특별시,성동구,자양1동,1988-04-23,
서울특별시,성동구,자양2동,1988-04-23,
서울특별시,성동구,자양3동,1988-04-23,
서울특별시,성동구,구의1동,1988-04-23,
서울특별시,성동구,구의2동,1988-04-23,
서울특별시,광진구,,,
서울특별시,광진구,중곡동,,1120012000
서울특별시,광진구,능동,,1120012100
서울특별시,광진구,구의동,,1120012400
서울특별시,광진구,광장동,,1120012300
서울특별시,광진구,자양동,,1120012500
서울특별시,광진구,노유동,2008-08-04,
서울특별시,광진구,화양동,,1120011600
서울특별시,광진구,모진동,2009-04-19,1120011700
서울특별시,광진구,군자동,,1120011900
서울특별시,동대문구,,,
서울특별시,동대문구,면목동,1992-10-01,
서울특별시,동대문구,상봉동,1988-04-23,
서울특별시,동대문구,중화동,1988-04-23,
서울특별시,동대문구,묵동,1988-04-23,
서울특별시,동대문구,망우동,1988-04-23,
서울특별시,동대문구,신내동,1988-04-23,
서울특별시,동대문구,중곡동,1988-04-23,
서울특별시,동대문구,능동,1988-04-23,
서울특별시,동대문구,군자동,1988-04-23,
서울특별시,동대문구,종암동,1988-04-23,
서울특별시,동대문구,안암동4가,1988-04-23,
서울특별시,동대문구,안암동5가,1988-04-23,
서울특별시,동대문구,석관동,1988-04-23,
서울특별시,동대문구,보문동1가,1988-04-23,
서울특별시,동대문구,보문동2가,1988-04-23,
서울특별시,동대문구,보문동3가,1988-04-23,
서울특별시,동대문구,보문동4가,1988-04-23,
서울특별시,동대문구,보문동5가,1988-04-23,
서울특별시,동대문구,보문동6가,1988-04-23,
서울특별시,동대문구,보문동7가,1988-04-23,
서울특별시,동대문구,창신동,1988-04-23,
서울특별시,동대문구,숭인동,1988-04-23,
서울특별시,동대문구,신설동,,
서울특별시,동대문구,용두동,,
서울특별시,동대문구,제기동,,
서울특별시,동대문구,전농동,,
서울특별시,동대문구,답십리동,,
서울특별시,동대문구,장안동,,
서울특별시,동대문구,청량리동,,
서울특별시,동대문구,회기동,,
서울특별시,동대문구,휘경동,,
서울특별시,동대문구,이문동,,
서울특별시,동대문구,용두1동,1988-04-23,
서울특별시,동대문구,용두2동,1988-04-23,
서울특별시,동대문구,제기1동,1988-04-23,
서울특별시,동대문구,제기2동,1988-04-23,
서울특별시,동대문구,전농1동,1988-04-23,
서울특별시,동대문구,전농2동,1988-04-23,
서울특별시,동대문구,전농3동,1988-04-23,
서울특별시,동대문구,전농4동,1988-04-23,
서울특별시,동대문구,답십리1동,1988-04-23,
서울특별시,동대문구,답십리2동,1988-04-23,
서울특별시,동대문구,답십리3동,1988-04-23,
서울특별시,동대문구,답십리4동,1988-04-23,
서울특별시,동대문구,답십리5동,1988-04-23,
서울특별시,동대문구,장안1동,1988-04-23,
서울특별시,동대문구,장안2동,1988-04-23,
서울특별시,동대문구,장안3동,1988-04-23,
서울특별시,동대문구,장안4동,1988-04-23,
서울특별시,동대문구,청량리1동,1988-04-23,
서울특별시,동대문구,청량리2동,1988-04-23,
서울특별시,동대문구,휘경1동,1988-04-23,
서울특별시,동대문구,휘경2동,1988-04-23,
서울특별시,동대문구,이문1동,1988-04-23,
서울특별시,동대문구,이문2동,1988-04-23,
서울특별시,동대문구,이문3동,1988-04-23,
서울특별시,중랑구,,,
서울특별시,중랑구,면목동,,
서울특별시,중랑구,상봉동,,
서울특별시,중랑구,중화동,,
서울특별시,중랑구,묵동,,
서울특별시,중랑구,망우동,,
서울특별시,중랑구,신내동,,
서울특별시,중랑구,면목1동,1988-04-23,
서울특별시,중랑구,면목2동,1988-04-23,
서울특별시,중랑구,면목3동,1988-04-23,
서울특별시,중랑구,면목4동,1988-04-23,
서울특별시,중랑구,면목5동,1988-04-23,
서울특별시,중랑구,면목6동,1988-04-23,
서울특별시,중랑구,면목7동,1988-04-23,
서울특별시,중랑구,상봉1동,1988-04-23,
서울특별시,중랑구,상봉2동,1988-04-23,
서울특별시,중랑구,중화1동,1988-04-23,
서울특별시,중랑구,중화2동,1988-04-23,
서울특별시,중랑구,묵1동,1988-04-23,
서울특별시,중랑구,묵2동,1988-04-23,
서울특별시,중랑구,망우1동,1988-04-23,
서울특별시,중랑구,망우2동,1988-04-23,
서울특별시,중랑구,망우3동,1988-04-23,
서울특별시,성북구,,,
서울특별시,성북구,미아동,1988-04-23,
서울특별시,성북구,번동,1988-04-23,
서울특별시,성북구,수유동,1988-04-23,
서울특별시,성북구,우이동,1988-04-23,
서울특별시,성북구,창동,1988-04-23,
서울특별시,성북구,월계동,1988-04-23,
서울특별시,성북구,쌍문동,1988-04-23,
서울특별시,성북구,공릉동,1988-04-23,
서울특별시,성북구,하계동,1988-04-23,
서울특별시,성북구,상계동,1988-04-23,
서울특별시,성북구,중계동,1988-04-23,
서울특별시,성북구,도봉동,1988-04-23,
서울특별시,성북구,방학동,1988-04-23,
서울특별시,성북구,성북동2가,1988-04-23,
서울특별시,성북구,동소문동8가,1988-04-23,
서울특별시,성북구,성북동,,
서울특별시,성북구,성북동1가,,
서울특별시,성북구,돈암동,,
서울특별시,성북구,동소문동1가,,
서울특별시,성북구,동소문동2가,,
서울특별시,성북구,동소문동3가,,
서울특별시,성북구,동소문동4가,,
서울특별시,성북구,동소문동5가,,
서울특별시,성북구,동소문동6가,,
서울특별시,성북구,동소문동7가,,
서울특별시,성북구,삼선동1가,,
서울특별시,성북구,삼선동2가,,
서울특별시,성북구,삼선동3가,,
서울특별시,성북구,삼선동4가,,
서울특별시,성북구,삼선동5가,,
서울특별시,성북구,동선동1가,,
서울특별시,성북구,동선동2가,,
서울특별시,성북구,동선동3가,,
서울특별시,성북구,동선동4가,,
서울특별시,성북구,동선동5가,,
서울특별시,성북구,안암동1가,,
서울특별시,성북구,안암동2가,,
서울특별시,성북구,안암동3가,,
서울특별시,성북구,안암동4가,,
서울특별시,성북구,안암동5가,,
서울특별시,성북구,보문동4가,,
서울특별시,성북구,보문동5가,,
서울특별시,성북구,보문동6가,,
서울특별시,성북구,보문동7가,,
서울특별시,성북구,보문동1가,,
서울특별시,성북구,보문동2가,,
서울특별시,성북구,보문동3가,,
서울특별시,성북구,정릉동,,
서울특별시,성북구,길음동,,
서울특별시,성북구,종암동,,
서울특별시,성북구,하월곡동,,
서울특별시,성북구,상월곡동,,
서울특별시,성북구,장위동,,
서울특별시,성북구,석관동,,
서울특별시,성북구,성북1동,1988-04-23,
서울특별시,성북구,성북2동,1988-04-23,
서울특별시,성북구,삼선1동,1988-04-23,
서울특별시,성북구,삼선2동,1988-04-23,
서울특별시,성북구,동선1동,1988-04-23,
서울특별시,성북구,동선2동,1988-04-23,
서울특별시,성북구,돈암1동,1988-04-23,
서울특별시,성북구,돈암2동,1988-04-23,
서울특별시,성북구,정릉1동,1988-04-23,
서울특별시,성북구,정릉2동,1988-04-23,
서울특별시,성북구,정릉3동,1988-04-23,
서울특별시,성북구,정릉4동,1988-04-23,
서울특별시,성북구,길음1동,1988-04-23,
서울특별시,성북구,길음2동,1988-04-23,
서울특별시,성북구,길음3동,1988-04-23,
서울특별시,성북구,종암1동,1988-04-23,
서울특별시,성북구,종암2동,1988-04-23,
서울특별시,성북구,하월곡1동,1988-04-23,
서울특별시,성북구,하월곡2동,1988-04-23,
서울특별시,성북구,하월곡3동,1988-04-23,
서울특별시,성북구,하월곡4동,1988-04-23,
서울특별시,성북구,장위1동,1988-04-23,
서울특별시,성북구,장위2동,1988-04-23,
서울특별시,성북구,장위3동,1988-04-23,
서울특별시,성북구,석관1동,1988-04-23,
서울특별시,성북구,석관2동,1988-04-23,
서울특별시,강북구,,,
서울특별시,강북구,미아동,,
서울특별시,강북구,번동,,
서울특별시,강북구,수유동,,
서울특별시,강북구,우이동,,
서울특별시,도봉구,,,
서울특별시,도봉구,상계동,1988-04-23,
서울특별시,도봉구,중계동,1988-04-23,
서울특별시,도봉구,하계동,1988-04-23,
서울특별시,도봉구,월계동,1988-04-23,
서울특별시,도봉구,공릉동,1988-04-23,
서울특별시,도봉구,미아동,1995-03-01,11060243
서울특별시,도봉구,번동,1995-03-01,11060244
서울특별시,도봉구,수유동,1995-03-01,11060245
서울특별시,도봉구,우이동,1995-03-01,11060246
서울특별시,도봉구,쌍문동,,
서울특별시,도봉구,방학동,,
서울특별시,도봉구,창동,,
서울특별시,도봉구,도봉동,,
서울특별시,도봉구,창1동,1989-01-01,
서울특별시,도봉구,창2동,1989-01-01,
서울특별시,도봉구,창3동,1989-01-01,
서울특별시,도봉구,도봉1동,1989-01-01,
서울특별시,도봉구,도봉2동,1989-01-01,
서울특별시,도봉구,미아1동,1988-04-23,
서울특별시,도봉구,미아2동,1988-04-23,
서울특별시,도봉구,미아3동,1988-04-23,
서울특별시,도봉구,미아4동,1988-04-23,
서울특별시,도봉구,미아5동,1988-04-23,
서울특별시,도봉구,미아6동,1988-04-23,
서울특별시,도봉구,미아7동,1988-04-23,
서울특별시,도봉구,미아8동,1988-04-23,
서울특별시,도봉구,번1동,1988-04-23,
서울특별시,도봉구,번2동,1988-04-23,
서울특별시,도봉구,수유1동,1988-04-23,
서울특별시,도봉구,수유2동,1988-04-23,
서울특별시,도봉구,수유3동,1988-04-23,
서울특별시,도봉구,수유4동,1988-04-23,
서울특별시,도봉구,수유5동,1988-04-23,
서울특별시,도봉구,쌍문1동,1988-04-23,
서울특별시,도봉구,쌍문2동,1988-04-23,
서울특별시,도봉구,쌍문3동,1988-04-23,
서울특별시,도봉구,방학1동,1988-04-23,
서울특별시,도봉구,방학2동,1988-04-23,
서울특별시,도봉구,방학3동,1988-07-01,
서울특별시,노원구,,,
서울특별시,노원구,창동,1988-12-31,
서울특별시,노원구,월계동,,
서울특별시,노원구,공릉동,,
서울특별시,노원구,하계동,,
서울특별시,노원구,상계동,,
서울특별시,노원구,중계동,,
서울특별시,노원구,도봉동,1988-12-31,
서울특별시,노원구,도봉1동,1988-04-23,
서울특별시,노원구,도봉2동,1988-04-23,
서울특별시,노원구,창1동,1988-04-23,
서울특별시,노원구,창2동,1988-04-23,
서울특별시,노원구,창3동,1988-04-23,
서울특별시,노원구,월계1동,1988-04-23,
서울특별시,노원구,월계2동,1988-04-23,
서울특별시,노원구,월계3동,1988-05-01,
서울특별시,노원구,공릉1동,1988-04-23,
서울특별시,노원구,공릉2동,1988-04-23,
서울특별시,노원구,상계1동,1988-04-23,
서울특별시,노원구,상계2동,1988-04-23,
서울특별시,노원구,상계3동,1988-04-23,
서울특별시,노원구,상계4동,1988-04-23,
서울특별시,노원구,상계5동,1988-04-23,
서울특별시,노원구,상계6동,1988-05-01,
서울특별시,노원구,상계7동,1988-05-01,
서울특별시,은평구,,,
서울특별시,은평구,수색동,,
서울특별시,은평구,녹번동,,
서울특별시,은평구,불광동,,
서울특별시,은평구,갈현동,,
서울특별시,은평구,구산동,,
서울특별시,은평구,대조동,,
서울특별시,은평구,응암동,,
서울특별시,은평구,역촌동,,
서울특별시,은평구,신사동,,
서울특별시,은평구,증산동,,
서울특별시,은평구,진관내동,2007-08-13,
서울특별시,은평구,구파발동,2007-08-13,
서울특별시,은평구,진관외동,2007-08-13,
서울특별시,은평구,진관동,,
서울특별시,은평구,불광1동,1988-04-23,
서울특별시,은평구,불광2동,1988-04-23,
서울특별시,은평구,불광3동,1988-04-23,
서울특별시,은평구,응암1동,1988-04-23,
서울특별시,은평구,응암2동,1988-04-23,
서울특별시,은평구,응암3동,1988-04-23,
서울특별시,은평구,역촌1동,1988-04-23,
서울특별시,은평구,역촌2동,1988-04-23,
서울특별시,은평구,응암4동,1988-05-01,
서울특별시,서대문구,,,
서울특별시,서대문구,평창동,1988-04-23,
서울특별시,서대문구,구기동,1988-04-23,
서울특별시,서대문구,부암동,1988-04-23,
서울특별시,서대문구,홍지동,1988-04-23,
서울특별시,서대문구,신영동,1988-04-23,
서울특별시,서대문구,행촌동,1988-04-23,
서울특별시,서대문구,송월동,1988-04-23,
서울특별시,서대문구,홍파동,1988-04-23,
서울특별시,서대문구,평동,1988-04-23,
서울특별시,서대문구,교남동,1988-04-23,
서울특별시,서대문구,교북동,1988-04-23,
서울특별시,서대문구,서소문동,1988-04-23,
서울특별시,서대문구,정동,1988-04-23,
서울특별시,서대문구,순화동,1988-04-23,
서울특별시,서대문구,의주로2가,1988-04-23,
서울특별시,서대문구,중림동,1988-04-23,
서울특별시,서대문구,의주로1가,1988-04-23,
서울특별시,서대문구,충정로1가,1988-04-23,
서울특별시,서대문구,노고산동,1988-04-23,
서울특별시,서대문구,만리동1가,1988-04-23,
서울특별시,서대문구,만리동2가,1988-04-23,
서울특별시,서대문구,상암동,1988-04-23,
서울특별시,서대문구,성산동,1988-04-23,
서울특별시,서대문구,수색동,1988-04-23,
서울특별시,서대문구,중동,1988-04-23,
서울특별시,서대문구,녹번동,1988-04-23,
서울특별시,서대문구,불광동,1988-04-23,
서울특별시,서대문구,갈현동,1988-04-23,
서울특별시,서대문구,역촌동,1988-04-23,
서울특별시,서대문구,신사동,1988-04-23,
서울특별시,서대문구,구파발동,1988-04-23,
서울특별시,서대문구,구산동,1988-04-23,
서울특별시,서대문구,진관내동,1988-04-23,
서울특별시,서대문구,진관외동,1988-04-23,
서울특별시,서대문구,응암동,1988-04-23,
서울특별시,서대문구,대조동,1988-04-23,
서울특별시,서대문구,증산동,1988-04-23,
서울특별시,서대문구,충정로2가,,
서울특별시,서대문구,충정로3가,,
서울특별시,서대문구,합동,,
서울특별시,서대문구,미근동,,
서울특별시,서대문구,냉천동,,
서울특별시,서대문구,천연동,,
서울특별시,서대문구,옥천동,,
서울특별시,서대문구,영천동,,
서울특별시,서대문구,현저동,,
서울특별시,서대문구,북아현동,,
서울특별시,서대문구,홍제동,,
서울특별시,서대문구,대현동,,
서울특별시,서대문구,대신동,,
서울특별시,서대문구,신촌동,,
서울특별시,서대문구,봉원동,,
서울특별시,서대문구,창천동,,
서울특별시,서대문구,연희동,,
서울특별시,서대문구,홍은동,,
서울특별시,서대문구,북가좌동,,
서울특별시,서대문구,남가좌동,,
서울특별시,서대문구,충정로동,1988-04-23,
서울특별시,서대문구,북아현1동,1988-04-23,
서울특별시,서대문구,북아현2동,1988-04-23,
서울특별시,서대문구,북아현3동,1988-04-23,
서울특별시,서대문구,연희1동,1988-04-23,
서울특별시,서대문구,연희2동,1988-04-23,
서울특별시,서대문구,연희3동,1988-04-23,
서울특별시,서대문구,홍제1동,1988-04-23,
서울특별시,서대문구,홍제2동,1988-04-23,
서울특별시,서대문구,홍제3동,1988-04-23,
서울특별시,서대문구,홍제4동,1988-04-23,
서울특별시,서대문구,홍은1동,1988-04-23,
서울특별시,서대문구,홍은2동,1988-04-23,
서울특별시,서대문구,홍은3동,1988-04-23,
서울특별시,서대문구,남가좌1동,1988-04-23,
서울특별시,서대문구,남가좌2동,1988-04-23,
서울특별시,서대문구,북가좌1동,1988-04-23,
서울특별시,서대문구,북가좌1동,1988-04-23,
서울특별시,마포구,,,
서울특별시,마포구,연희동,1988-04-23,
서울특별시,마포구,남가좌동,1988-04-23,
서울특별시,마포구,수색동,1988-04-23,
서울특별시,마포구,율도동,1988-04-23,
서울특별시,마포구,아현동,,
서울특별시,마포구,공덕동,,
서울특별시,마포구,신공덕동,,
서울특별시,마포구,도화동,,
서울특별시,마포구,용강동,,
서울특별시,마포구,토정동,,
서울특별시,마포구,마포동,,
서울특별시,마포구,대흥동,,
서울특별시,마포구,염리동,,
서울특별시,마포구,노고산동,,
서울특별시,마포구,신수동,,
서울특별시,마포구,현석동,,
서울특별시,마포구,구수동,,
서울특별시,마포구,창전동,,
서울특별시,마포구,상수동,,
서울특별시,마포구,하중동,,
서울특별시,마포구,신정동,,
서울특별시,마포구,당인동,,
서울특별시,마포구,하수동,1989-05-31,
서울특별시,마포구,서교동,,
